"id","artist","genre","grouped_genre","song","lyrics"
67081,"elvis-presley","Rock","Rock_n_Metal","all shook up","A well'a bless my soul
What'sa wrong with me?
I'm itchin' like a man in a fuzzy tree
My friends say I'm actin' wild as a bug
I'm in love
I'm all shook up
Mm mm mm, mm, yay, yay, yay
Well, my hands are shaky and my knees are weak
I can't seem to stand on my own two feet
Who do you think of when you have such luck?
I'm in love
I'm all shook up
Mm mm mm, mm, yay, yay, yay
Well, please don't ask me what'sa on my mind
I'm a little mixed up, but I'm feelin' fine
When I'm near that girl that I love best
My heart beats so it scares me to death!
Well she touched my hand what a chill I got
Her lips are like a volcano when it's hot
I'm proud to say that she's my buttercup
I'm in love
I'm all shook up
Mm mm mm, mm, yay, yay, yay
My tongue gets tied when I try to speak
My insides shake like a leaf on a tree
There's only one cure for this body of mine
That's to have that girl that I love so fine!
She touched my hand what a chill I got
Her lips are like a volcano that's hot
I'm proud to say that she's my buttercup
I'm in love
I'm all shook up
Mm mm mm, mm, yay, yay, yay
Mm mm mm, mm, yay, yay
I'm all shook up"
339370,"conjunto-atardecer","Folk","Country_n_Folk","corrido de chayito cepeda",""
183659,"allison-moorer","Country","Country_n_Folk","believe you me","The cuckoo clock quit chirping
The bird fell out and died
Spent its whole life working
And never learned to fly
It ran out of time
A man jumped in the river
To wash away his sin
In his religious fervor
Forgot he couldn't swim
No one saved his skin
Believe you me
I want to believe in you
Believe you me
I want to believe I do
A woman works the corner
Of Hollywood and Vine
No one can afford her
But we stand in line
Cause her love is blind"
91058,"brian-setzer","Rock","Rock_n_Metal","rock a beatin boogie","(Haley)
Rock, rock, rock everybody!!
Roll, roll, roll everybody!!
Rock, rock, rock everybody!!
Roll, roll, roll everybody!!
Rock, rock, rock everybody!!
Rock-a-beatin' boogie beat!!
You take a rock, you take a beat
You take a boogie, you make it sweet
You take a rock-a-beatin' boogie
Rock-a-beatin' boogie beat
Well, the rock-a-beatin' Boogie, B. O. O. G. I. E.!!
[Chorus]
Well, rockin' to the rythm of the Rock-a-beatin' Boogie
Dancin' to the rythm of the rock-a-beatin' boogie
Shakin' to the rythm of the rock-a-beatin' boogie
Jumpin' to the rythm of the rock-a-beatin' boogie
Rompin' to the rythm of the rock-a-beatin' boogie
B. O. O. G. I. E.!!
You gotta jump, you gotta jive
You gotta dance, to be alive
You do the rock-a-beatin' boogie
Rock-a-beatin' boogie beat
Oh, rock-a-beatin' boogie, B. O. O. G. I. E.!!
[Chorus]
Rock, rock, rock everybody!!
Roll, roll, roll everybody!!
Rock, rock, rock everybody!!
Roll, roll, roll everybody!!
Rock, rock, rock everybody!!
Rock-a-beatin' boogie beat!!"
31343,"emmylou-harris","Country","Country_n_Folk","how high the moon","Somewhere there's music, how faint the tune
Somewhere there's heaven, how high the moon
There is no moon above and love is far away too
Till it comes true
That you love me and I love you
Somewhere there's music, how near how far
Somewhere there's heaven, that's where you are
[Chorus]
The darkest night would shine if you would come to me soon
Until you will, I'll still my heart, how high the moon
Somewhere there's music, how faint the tune
Somewhere there's heaven, how high the moon"
233999,"cara-dillon","Folk","Country_n_Folk","blue mountain river","Blue mountain river, if only for a while
Take me to the river, lay down by your side
The world is full of madness and I find it hard to smile
Take me where you're going and I'll be right by your side
Blue mountain river, comfort me a while
I'll follow down the river, follow you till night
I hasten to your whispers, you dance in time to mine
We'll stay awake together watching the silver in the sky
Blue mountain river, I want to rest a while
You're changing my reflection and the seasons in my mind
Let these days go on forever, I'll leave in my own time
Take me where you're going and I'll be right by your side
Blue mountain river, I went there for a while
I listened for an answer and I found it deep inside
When I'm lost behind the shadows and I want to run and hide
My blue mountain river is there right by my side"
169722,"fleshcrawl","Metal","Rock_n_Metal","stiffen souls","My soul beyond
Is stiff and cold
It's hard as stone
But it's not alone
The soul of war
My soul beyond
It's full of hate
It's hard as stone
But it's not alone
Stigmatized by war
Rotting beneath
Down on earth
So cold
A senseless war
On russian ground
So cold
And frozen blood
On frozen soil
So cold
Stiffening souls
In stiffening flesh
Behold
The zombies of war
Are raping my wife
Soldiers of death
Are looting my home
Now I hate forever"
296245,"afterhours","Rock","Rock_n_Metal","voglio una pelle splendida","Stringimi madre
Ho molto peccato
Ma la vita Ã¨ un suicidio
L'amore un rogo
E voglio un pensiero superficiale
Che renda la pelle splendida
Senza un finale che faccia male
Coi cuori sporchi
E le mani lavate
A salvarmi
Vieni a salvarmi
Salvami
Bacia il colpevole
Se dice la veritÃ 
Ma si
Ma si
Ma si
Ma si
Passo le notti
Nero e cristallo
A sceglier le carte
Che giocherei
A maledire certe domande
Che forse era meglio
Non farsi mai
E voglio un pensiero superficiale
Che renda la pelle splendida
A salvarmi
Vieni a salvarmi
Salvami
Bacia il colpevole
Se dice la veritÃ 
Mercy
Mercy
Mercy
Mercy
Voglio un pensiero superficiale
Che renda la pelle splendida
A salvarmi
Vieni a salvarmi
Salvami
Bacia il colpevole
Se dice la veritÃ 
Mercy
Mercy
Mercy
Mercy"
210953,"carcass","Metal","Rock_n_Metal","carnal forge","Multifarious carnage
Meretriciously internecine
Sublime enmangling steelbath
Of escheated atrocities
Enigmatic longanimity of ruminent mass graves
Meritorious victory, into body-bags now scraped...
Regnant fleshpiles
The dead regorged
Osculatory majestic wrath
This carnal forge
Desensitized - to perspicuous horror
Dehumanized - fresh cannon fodder...
[Lead - Steer]
Meritorious horror
Perspicuous onslaught
Dehumanized - cannon fodder
Killing sanitized
Slaughter sanctified
Desensitized - to genocide
Reigning corpsepiles
Death regorged
Sousing bloodbath
Carnage forged...
In the cold, callous dignity of the mass grave...
[Lead - Amott]
Multiferocious carnage
Cruel, mendacious creed
Sublime, murderous bloodbath
Of fiscal atrocities
Inexorable mettle in redolent consomme
An opprobious crucible of molten human waste...
Priapismic deathpiles
Infinitely regorged
The smelting butchery
Of the carnal forge
Desensitized - to pragmatic murder
Dehumanized - into cannon fodder..."
146269,"alan-jackson","Country","Country_n_Folk","way beyond the blue","I don't know, I've been told
Streets of heaven are paved with gold
I suppose its true
If heaven has anything like your love
I believe I'll be up in above a time or two
Way beyond the blue
Way beyond the blue
Way beyond the blue
I'll be loving you
Way beyond the blue
If sometimes love is like a falling star
It goes so fast, but only goes so far
before it breaks your heart in two
If our love is more like an airborne jet
The higher we go, the farther we're gonna get
Way beyond the blue
Way beyond the blue
Way beyond the blue
I will be loving you
Way beyond the blue"
159806,"dottie-west","Country","Country_n_Folk","someone s gotta cry","Someone's gotta cry when love is over and as you leave it's very plain to see
You're not about to cry for you're in love again
But someone's gotta cry so that leaves me
There's very little left to say the goodbyes have been said
But anytime a true love dies there's tears to be shed
Someone's gotta cry that makes it final and in her arms is where you wanna be
You smile at her she smiles at you and you're happy
Oh but someone's gotta cry and that leaves me
Yes there's very little..."
316891,"all-we-are","Folk","Country_n_Folk","something about you",""
293238,"chloe-johns","Country","Country_n_Folk","wreck my heart","The sun goes down
His ghost moves in
if I close my eyes you will feel like him
If you don't mind
Just turn out the light
I wanna feel anything but lonely tonight
(Chorus)
So wreck my heart
Tear me down
Mess me up
Make me come unwound
Tell me lies
In the dark
Come on baby wreck my heart
I've been holding out
Tried to be strong
Now I think it's time that I moved on
I need a tornado
To blow on through
Leave him nothing to come back to
(Chorus)
When the morning comes
You can walk away
No I won't beg for you to stay
(Chorus)"
215895,"godsmack","Rock","Rock_n_Metal","now or never","Can't remember my name, can't remember at all
Finding you from past times, I think
How did we ever fall?
Never knowing the answers, calling myself names
Now is not the question for us
Will it ever be again
Why don't you just fly, fly to me?
How long will you wait for me? Never?
Now or never again
Feel me up inside you, how you quiver and shake
Can I rape you back to my life?
Will you trust me again? Now or never
I'll never let you down, so fly to me!
How long can I wait
Why don't you just fly, fly to me?
How long will you wait for me? Never?
Now or never again!"
120299,"eliza-gilkyson","Country","Country_n_Folk","looking for a place",""
345629,"chet-atkins","Country","Country_n_Folk","you re just in love",""
244078,"abominant","Metal","Rock_n_Metal","the dark mystery","In the night the light burns away Dissipating into
shadows In the black hearts that bleeds pure death An
empty shell remains For the last rites of sorrow Eyes
reap of tears A conquest full of questions The answer
lies in wake A figure of black stands before me Eyes
of others watching me For which I face is the unknown
A darker side of my own And the screams of horrific
voices Fills o soul full of fear Is this a dream or
just reality For no one can explain A dark mystery
Forces beyond the unknown Is it just imagination A
silhouette of night that speaks no words Face to face
I see the nothing A stone edged face that sheds a tear
For they enter my body and possessed my soul I turn my
face and look away I close my eyes, I dwell in fear As
I look again the nothing is no more Was it a dream or
true reality Till another night they return again The
endless shadows of evil There's no god that can help
me For I am doomed within my own cell The dark mystery"
