"id","artist","song","lyrics"
111618,"billy-idol","love and glory","Baby, don't you know
How long I've been waiting?
Oh my soul
Girl, don't you know
How long I've been thinking?
Oh oh oh
Guess I'm spinning my wheels
Going nowhere fast
'cause every love I've ever had, girl
It just don't last
I don't know what it means
'cause I'm living all my dreams
But I'm still waiting patiently for you
Girl, don't you know
How long I've been falling on the ground
Waiting for a chance
To turn my world around
For in another universe
Where the planets are reversed
Would I still be waiting patiently for you?
Love and glory
That's the story
That's the way I want to live my life
Love and glory
That's the story
Of you and me, of all our lives
All my life, to learn, oh yeah
Now I see your face
I need your loving embrace
For a life turned upside down, babe
Don't let it go to waste
And now I can see
Everything it could be
So I'm still waiting patiently for you, yeah
Love and glory
That's the story
That's the way I want to live my life
Love and glory
That's the story
Of you and me, of all our lives
Love and glory
That's the story
In my world there ain't no black or white
Love and glory
That's the story
Of you and me, of all our lives
Time won't stop me dreaming of someone
Won't stop me dreaming of someone now
Ain't gonna lose it this time
Yeah yeah yeah"
113459,"bill-callahan","day",""
345714,"chet-atkins","indian love call",""
139154,"buck-owens","that s how i measure my love for you","High as the sky is my love for you warm as the sun that comes shining through
Strong as a wave on the ocean blue that's how I measure my love for you
When I sleep all my dreams are just dreams of you
When I'm awake all my thoughts are of only you
I'd walk a mile just to see one little smile from you
That's how I measure my love for you
[ steel ]
When you're gone how I long for the sight of you
When you're near how I thrill to the touch of you
Right or wrong from now on I'll be a part of you
That's how I measure my love for you
High as the sky...
That's how I measure my love for you"
331663,"clancy-brothers","finnigan s wake",""
73345,"dallas-frazier","if my heart had windows","If my heart had windows you'd see a heart full of love just for you
A tear may appear when I hold you near but that's for the sweet things you do
If my heart had windows you'd see a heart full of love just for you
By your side I'll stay till we're old and gray reminiscin' young moments we knew
If my heart had windows you'd see a heart full of love just for you
A thief couldn't steal the joy that I feel heaven for me has come true
If my heart had windows you'd see a heart full of love just for you
If my heart had windows you'd see a heart full of love just for you"
66197,"the-adicts","troubldour",""
217604,"goran-bregovic","ajde ajde jasmina","Kreni, nek zemlja se zadrma
Kreni, i asfalt i kaldrma,
Kreni, pokreni me bedrima, njedrima,
Njedrima kao sa jedrima.
Kreni, jer meni se dopalo,
Kreni, bezobrazno pomalo,
Kreni, nek vazduh zamirise,
Mirise, mirise da me inspirise.
Ajde, ajde, Jasmina,
Znam ti ukus karmina
Rade crvi u krvi,
I ritam te mrvi,
A ti mi se tu pravis fina."
81965,"fall","look know","Do y'know what you look like
Before you go out?
But I say happy memories
Leave a bitter taste
I need a good brainwash agent
To cut out this present shout of:
Do y'know what you look like
Before you go out?
That's why you eat crap food
That's why nobody talks to you
That's why you messed up everything you do
Do y'know what you look like
Before you go out?
Look Know
Look
He was the first one to wear a flying jacket and go to a club
And she has the general policy of not being seen dead in a pub
Straight-leg jeans when she goes out
There's a microbe attached to their brains that itches
And gives a warning shout
Do y'know what you look like
Before you go out?
But I say happy memories leave a bitter taste
I got a prison in me
And parties were made for times like these
I always have a wash
And I think that's enough
Do y'know what you look like
Before you go out?
You gotta know what you look like nowadays
Before you go out
Ah some existential crap about you
I said don't trip out [cup up]
Do y'know what you look like
Before you go out?
Know look
Look
But I say get it down yer neck
I'm [bitter/beer]
[............]
[........such crap food]
Catchment club
Do y'know what you look like
Before you go out?
We all know fashions are filched of faggots
We all know fashions are filched off the faggots
Do y'know what you look like
Before you go out?
His [house]"
270691,"bill-monroe","summertime is past and gone","Summertime is past and gone and I'm on my way back home
To see the only one I ever loved
Now the moon is shining bright, it lights my pathway tonight
Back to the only one I ever loved
Oh, I know she waits for me, back in ol' Tennessee
She was sent to me from God above
Now the moon is shining bright, it lights my pathway tonight
Back to the only one I ever loved
Oh, I know she waits for me back in ol' Tennessee
She was sent to me from God above
Now the moon is shining bright, it lights my pathway tonight
Back to the only one I ever loved"
11594,"conway-twitty","final touches","I never felt the way I feel tonight
Here with you in the pale moonlight
Tender love songs on the radio
Sweet, sweet music that lets feelings flow
There's love in our hearts and the stars above us
All that's left are the final touches
Warm wine chilling in the mountain stream
Sweet Magnolias drifting on the breeze
Soft, southern accent on your Ruby red lips
The promise held in your fingertips
For the searching hand of midnight lovers
All that's left are the final touches
This perfect picture of you and me
One more move and it'll be complete
For the searching hand of midnight lovers
All that's left are the final touches
All that's left are the final touches"
29690,"bill-anderson","blessed assurance","This is my story this is my song praising my Savior all the day long
This is my story this is my song praising my Savior all the day long
Blessed assurance Jesus is mine oh what a foretaste of glory divine
Air of salvation purchase of God born of His spirit washed in His blood
This is my story
Perfect submission all is the rest I in my Savior am happy and blessed
Watching and waiting looking above filled with His goodness lost in His love
This is my story"
311938,"george-strait","i ve seen that look on me a thousand times","It's 4 a.m. and you're just gettin' in
You're first night out
I won't ask you where you've been
You're so ashamed in you're eyes
Can't beat mine
I've seen that look on me a thousand times
What makes us do the things we do
Heaven only knows
We think we've got a secret
But it always shows
I've taught you how to cheat
You're doin' fine
I've seen that look on me a thousand times
But I still love you
And so I pretend and hope I never see that look again
But if I do I know the fault is mine
I've seen that look on me a thousand times
What makes us do the things we do
Heaven only knows
We think we've got a secret
But it always shows
I've taught you how to cheat
You're doin' fine
I've seen that look on me a thousand times"
